,line,line_nostop,line_stemmed,line_length,word_count,tagged_line,verb_percentage,adj_percentage,stopword_percentage,punctuation_percentage,number_percentage,proper_noun_percentage,symbol_count,list_markers_count,determiners_count,name_count,line_length_trans,word_count_trans,verb_percentage_trans,adj_percentage_trans,stopword_percentage_trans,punctuation_percentage_trans,number_percentage_trans,proper_noun_percentage_trans,company_count
595,Street Address ,"['street', 'address', '']","['street', 'address', '']",13,3,"[('Street', 'NNP'), ('Address', 'NNP')]",0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,1.6702776523348104,1.4422495703074083,0.0,0.0,0.0,0.0,0.0,100.0,0
596,"City, State, Zip Code ","['city', 'state', 'zip', 'code', '']","['city', 'state', 'zip', 'code', '']",18,5,"[('City', 'NNP'), (',', ','), ('State', 'NNP'), (',', ','), ('Zip', 'NNP'), ('Code', 'NNP')]",0.0,0.0,0.0,11.1,0.0,66.7,0.0,0.0,0.0,0,1.7826024579660034,1.7099759466766968,0.0,0.0,0.0,3.331666249791536,0.0,66.7,0
597,Dear ,"['dear', '']","['dear', '']",4,2,"[('Dear', 'NN')]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.3195079107728942,1.2599210498948732,0.0,0.0,0.0,0.0,0.0,0.0,0
598,: ,"['', '']","['', '']",1,2,"[(':', ':')]",0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.2599210498948732,0.0,0.0,0.0,10.0,0.0,0.0,0
599,"Opening paragraph: Clearly state why you’re writing, name the ","['opening', 'paragraph', 'clearly', 'state', 'writing', 'name', '']","['opening', 'paragraph', 'clearly', 'state', 'writing', 'name', '']",53,11,"[('Opening', 'VBG'), ('paragraph', 'NN'), (':', ':'), ('Clearly', 'JJ'), ('state', 'NN'), ('why', 'WRB'), ('you', 'PRP'), ('’', 'VBP'), ('re', 'JJ'), ('writing', 'NN'), (',', ','), ('name', 'NN'), ('the', 'DT')]",7.7,15.4,7.5,3.8,0.0,0.0,0.0,0.0,7.7,0,2.2123568222761167,2.2239800905693152,2.7748873851023217,3.924283374069717,2.7386127875258306,1.9493588689617927,0.0,0.0,0
600,"position or type of work you’re exploring and, where applicable, how ","['position', 'type', 'work', 'exploring', 'applicable', '']","['position', 'type', 'work', 'exploring', 'applicable', '']",58,13,"[('position', 'NN'), ('or', 'CC'), ('type', 'NN'), ('of', 'IN'), ('work', 'NN'), ('you', 'PRP'), ('’', 'VBP'), ('re', 'JJ'), ('exploring', 'NN'), ('and', 'CC'), (',', ','), ('where', 'WRB'), ('applicable', 'JJ'), (',', ','), ('how', 'WRB')]",0.0,13.3,12.1,3.4000000000000004,0.0,0.0,0.0,0.0,0.0,0,2.2526078784323254,2.3513346877207573,0.0,3.646916505762094,3.478505426185217,1.8439088914585775,0.0,0.0,0
601,you heard about the position or organization. A summary statement ,"['heard', 'position', 'organization', 'summary', 'statement', '']","['heard', 'position', 'organization', 'summary', 'statement', '']",56,11,"[('you', 'PRP'), ('heard', 'VBP'), ('about', 'IN'), ('the', 'DT'), ('position', 'NN'), ('or', 'CC'), ('organization', 'NN'), ('.', '.'), ('A', 'DT'), ('summary', 'JJ'), ('statement', 'NN')]",0.0,9.1,7.1,1.7999999999999998,0.0,0.0,0.0,0.0,18.2,0,2.2368538294402893,2.2239800905693152,0.0,3.0166206257996713,2.6645825188948455,1.3416407864998738,0.0,0.0,0
602,may work well here by including three reasons you think you would be ,"['may', 'work', 'well', 'including', 'three', 'reasons', 'think', 'would', '']","['may', 'work', 'well', 'including', 'three', 'reasons', 'think', 'would', '']",56,14,"[('may', 'MD'), ('work', 'VB'), ('well', 'RB'), ('here', 'RB'), ('by', 'IN'), ('including', 'VBG'), ('three', 'CD'), ('reasons', 'NNS'), ('you', 'PRP'), ('think', 'VBP'), ('you', 'PRP'), ('would', 'MD'), ('be', 'VB')]",23.1,0.0,8.9,0.0,7.7,0.0,0.0,0.0,0.0,1,2.2368538294402893,2.4101422641752297,4.806245936279167,0.0,2.9832867780352594,0.0,7.7,0.0,0
603,a good fit for the opportunity. ,"['good', 'fit', 'opportunity', '']","['good', 'fit', 'opportunity', '']",26,7,"[('a', 'DT'), ('good', 'JJ'), ('fit', 'NN'), ('for', 'IN'), ('the', 'DT'), ('opportunity', 'NN'), ('.', '.')]",0.0,14.299999999999999,11.5,3.8,0.0,0.0,0.0,0.0,28.599999999999998,0,1.9186451916253062,1.912931182772389,0.0,3.7815340802378072,3.391164991562634,1.9493588689617927,0.0,0.0,0
604,Middle paragraph(s): Explain why you are interested in this employer ,"['middle', 'paragraphs', 'explain', 'interested', 'employer', '']","['middle', 'paragraphs', 'explain', 'interested', 'employer', '']",59,11,"[('Middle', 'NNP'), ('paragraph', 'NN'), ('(', '('), ('s', 'JJ'), (')', ')'), (':', ':'), ('Explain', 'VB'), ('why', 'WRB'), ('you', 'PRP'), ('are', 'VBP'), ('interested', 'JJ'), ('in', 'IN'), ('this', 'DT'), ('employer', 'NN')]",7.1,14.299999999999999,10.2,5.1,0.0,7.1,0.0,0.0,7.1,0,2.2603224696268156,2.2239800905693152,2.6645825188948455,3.7815340802378072,3.1937438845342623,2.258317958127243,0.0,7.1,0
605,and your reasons for desiring this type of work. If you’ve had relevant ,"['reasons', 'desiring', 'type', 'work', 'relevant', '']","['reasons', 'desiring', 'type', 'work', 'relevant', '']",59,15,"[('and', 'CC'), ('your', 'PRP$'), ('reasons', 'NNS'), ('for', 'IN'), ('desiring', 'VBG'), ('this', 'DT'), ('type', 'NN'), ('of', 'IN'), ('work', 'NN'), ('.', '.'), ('If', 'IN'), ('you', 'PRP'), ('’', 'VBP'), ('ve', 'NNS'), ('had', 'VBD'), ('relevant', 'JJ')]",12.5,6.2,13.600000000000001,1.7000000000000002,0.0,0.0,0.0,0.0,6.2,0,2.2603224696268156,2.46621207433047,3.5355339059327378,2.4899799195977463,3.687817782917155,1.3038404810405297,0.0,0.0,0
606,"school or work experience, be sure to point it out with one or two key ","['school', 'work', 'experience', 'sure', 'point', 'one', 'two', 'key', '']","['school', 'work', 'experience', 'sure', 'point', 'one', 'two', 'key', '']",56,16,"[('school', 'NN'), ('or', 'CC'), ('work', 'NN'), ('experience', 'NN'), (',', ','), ('be', 'VB'), ('sure', 'JJ'), ('to', 'TO'), ('point', 'VB'), ('it', 'PRP'), ('out', 'RP'), ('with', 'IN'), ('one', 'CD'), ('or', 'CC'), ('two', 'CD'), ('key', 'NN')]",12.5,6.2,12.5,1.7999999999999998,12.5,0.0,0.0,0.0,0.0,0,2.2368538294402893,2.5198420997897464,3.5355339059327378,2.4899799195977463,3.5355339059327378,1.3416407864998738,12.5,0.0,2
607,examples; but do not reiterate your entire resume. Emphasize skills or ,"['examples', 'reiterate', 'entire', 'resume', 'emphasize', 'skills', '']","['examples', 'reiterate', 'entire', 'resume', 'emphasize', 'skills', '']",60,12,"[('examples', 'NNS'), (';', ':'), ('but', 'CC'), ('do', 'VBP'), ('not', 'RB'), ('reiterate', 'VB'), ('your', 'PRP$'), ('entire', 'JJ'), ('resume', 'NN'), ('.', '.'), ('Emphasize', 'VB'), ('skills', 'NNS'), ('or', 'CC')]",15.4,7.7,8.3,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,0,2.2679331552660544,2.2894284851066637,3.924283374069717,2.7748873851023217,2.8809720581775866,1.8165902124584952,0.0,0.0,0
608,abilities that relate to the job. Be sure to do this in a confident manner ,"['abilities', 'relate', 'job', 'sure', 'confident', 'manner', '']","['abilities', 'relate', 'job', 'sure', 'confident', 'manner', '']",60,16,"[('abilities', 'NNS'), ('that', 'WDT'), ('relate', 'VBP'), ('to', 'TO'), ('the', 'DT'), ('job', 'NN'), ('.', '.'), ('Be', 'VB'), ('sure', 'JJ'), ('to', 'TO'), ('do', 'VB'), ('this', 'DT'), ('in', 'IN'), ('a', 'DT'), ('confident', 'JJ'), ('manner', 'NN')]",12.5,12.5,13.3,1.7000000000000002,0.0,0.0,0.0,0.0,18.8,0,2.2679331552660544,2.5198420997897464,3.5355339059327378,3.5355339059327378,3.646916505762094,1.3038404810405297,0.0,0.0,0
609,and remember that the reader will view your letter as an example of ,"['remember', 'reader', 'view', 'letter', 'example', '']","['remember', 'reader', 'view', 'letter', 'example', '']",55,14,"[('and', 'CC'), ('remember', 'VB'), ('that', 'IN'), ('the', 'DT'), ('reader', 'NN'), ('will', 'MD'), ('view', 'VB'), ('your', 'PRP$'), ('letter', 'NN'), ('as', 'IN'), ('an', 'DT'), ('example', 'NN'), ('of', 'IN')]",15.4,0.0,14.499999999999998,0.0,0.0,0.0,0.0,0.0,15.4,0,2.2288073840335185,2.4101422641752297,3.924283374069717,0.0,3.807886552931954,0.0,0.0,0.0,1
610,your writing skills. ,"['writing', 'skills', '']","['writing', 'skills', '']",18,4,"[('your', 'PRP$'), ('writing', 'VBG'), ('skills', 'NNS'), ('.', '.')]",25.0,0.0,5.6000000000000005,5.6000000000000005,0.0,0.0,0.0,0.0,0.0,0,1.7826024579660034,1.5874010519681994,5.0,0.0,2.3664319132398464,2.3664319132398464,0.0,0.0,0
611,"Closing paragraph: Reiterate your interest in the position, and ","['closing', 'paragraph', 'reiterate', 'interest', 'position', '']","['closing', 'paragraph', 'reiterate', 'interest', 'position', '']",55,10,"[('Closing', 'VBG'), ('paragraph', 'NN'), (':', ':'), ('Reiterate', 'VB'), ('your', 'PRP$'), ('interest', 'NN'), ('in', 'IN'), ('the', 'DT'), ('position', 'NN'), (',', ','), ('and', 'CC')]",18.2,0.0,7.3,3.5999999999999996,0.0,0.0,0.0,0.0,9.1,0,2.2288073840335185,2.154434690031884,4.266145801540309,0.0,2.701851217221259,1.8973665961010275,0.0,0.0,0
612,your enthusiasm for using your skills to contribute to the work ,"['enthusiasm', 'using', 'skills', 'contribute', 'work', '']","['enthusiasm', 'using', 'skills', 'contribute', 'work', '']",53,12,"[('your', 'PRP$'), ('enthusiasm', 'NN'), ('for', 'IN'), ('using', 'VBG'), ('your', 'PRP$'), ('skills', 'NNS'), ('to', 'TO'), ('contribute', 'VB'), ('to', 'TO'), ('the', 'DT'), ('work', 'NN')]",18.2,0.0,11.3,0.0,0.0,0.0,0.0,0.0,9.1,0,2.2123568222761167,2.2894284851066637,4.266145801540309,0.0,3.361547262794322,0.0,0.0,0.0,0
613,of the organization. Thank the reader for their consideration of ,"['organization', 'thank', 'reader', 'consideration', '']","['organization', 'thank', 'reader', 'consideration', '']",55,11,"[('of', 'IN'), ('the', 'DT'), ('organization', 'NN'), ('.', '.'), ('Thank', 'VB'), ('the', 'DT'), ('reader', 'NN'), ('for', 'IN'), ('their', 'PRP$'), ('consideration', 'NN'), ('of', 'IN')]",9.1,0.0,10.9,1.7999999999999998,0.0,0.0,0.0,0.0,18.2,0,2.2288073840335185,2.2239800905693152,3.0166206257996713,0.0,3.3015148038438356,1.3416407864998738,0.0,0.0,0
614,"your application, and end by stating that you look forward to the ","['application', 'end', 'stating', 'look', 'forward', '']","['application', 'end', 'stating', 'look', 'forward', '']",54,13,"[('your', 'PRP$'), ('application', 'NN'), (',', ','), ('and', 'CC'), ('end', 'NN'), ('by', 'IN'), ('stating', 'VBG'), ('that', 'IN'), ('you', 'PRP'), ('look', 'VBP'), ('forward', 'RB'), ('to', 'TO'), ('the', 'DT')]",7.7,0.0,13.0,1.9,0.0,0.0,0.0,0.0,7.7,0,2.22064303492292,2.3513346877207573,2.7748873851023217,0.0,3.605551275463989,1.378404875209022,0.0,0.0,0
615,opportunity to further discuss the position. ,"['opportunity', 'discuss', 'position', '']","['opportunity', 'discuss', 'position', '']",39,7,"[('opportunity', 'NN'), ('to', 'TO'), ('further', 'RBR'), ('discuss', 'VB'), ('the', 'DT'), ('position', 'NN'), ('.', '.')]",14.299999999999999,0.0,7.7,2.6,0.0,0.0,0.0,0.0,14.299999999999999,0,2.080716549261844,1.912931182772389,3.7815340802378072,0.0,2.7748873851023217,1.61245154965971,0.0,0.0,0
616,"Sincerely, ","['sincerely', '']","['sincerely', '']",10,2,"[('Sincerely', 'RB'), (',', ',')]",0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.5848931924611136,1.2599210498948732,0.0,0.0,0.0,3.1622776601683795,0.0,0.0,0
617,Your name typed ,"['name', 'typed', '']","['name', 'typed', '']",13,4,"[('Your', 'PRP$'), ('name', 'NN'), ('typed', 'VBD')]",33.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.6702776523348104,1.5874010519681994,5.770615218501404,0.0,0.0,0.0,0.0,0.0,0
618,Some general rules about letters: ,"['general', 'rules', 'letters', '']","['general', 'rules', 'letters', '']",29,6,"[('Some', 'DT'), ('general', 'JJ'), ('rules', 'NNS'), ('about', 'IN'), ('letters', 'NNS'), (':', ':')]",0.0,16.7,3.4000000000000004,3.4000000000000004,0.0,0.0,0.0,0.0,16.7,0,1.961009057454548,1.8171205928321397,0.0,4.08656334834051,1.8439088914585775,1.8439088914585775,0.0,0.0,0
619,• Address your letters to a specific person if you can. ,"['', 'address', 'letters', 'specific', 'person', '']","['', 'address', 'letters', 'specific', 'person', '']",45,12,"[('•', 'JJ'), ('Address', 'NNP'), ('your', 'PRP$'), ('letters', 'NNS'), ('to', 'TO'), ('a', 'DT'), ('specific', 'JJ'), ('person', 'NN'), ('if', 'IN'), ('you', 'PRP'), ('can', 'MD'), ('.', '.')]",0.0,16.7,13.3,2.1999999999999997,0.0,8.3,0.0,0.0,8.3,0,2.141127368338324,2.2894284851066637,0.0,4.08656334834051,3.646916505762094,1.4832396974191324,0.0,8.3,0
620,• Tailor your letters to specific situations or organizations by ,"['', 'tailor', 'letters', 'specific', 'situations', 'organizations', '']","['', 'tailor', 'letters', 'specific', 'situations', 'organizations', '']",55,11,"[('•', 'JJ'), ('Tailor', 'NNP'), ('your', 'PRP$'), ('letters', 'NNS'), ('to', 'TO'), ('specific', 'JJ'), ('situations', 'NNS'), ('or', 'CC'), ('organizations', 'NNS'), ('by', 'IN')]",0.0,20.0,7.3,0.0,0.0,10.0,0.0,0.0,0.0,0,2.2288073840335185,2.2239800905693152,0.0,4.47213595499958,2.701851217221259,0.0,0.0,10.0,0
621,doing research before writing your letters. ,"['research', 'writing', 'letters', '']","['research', 'writing', 'letters', '']",38,7,"[('doing', 'VBG'), ('research', 'NN'), ('before', 'IN'), ('writing', 'VBG'), ('your', 'PRP$'), ('letters', 'NNS'), ('.', '.')]",28.599999999999998,0.0,7.9,2.6,0.0,0.0,0.0,0.0,0.0,0,2.069935054081614,1.912931182772389,5.347896782848375,0.0,2.8106938645110393,1.61245154965971,0.0,0.0,0
622,"• Keep letters concise and factual, no more than a single page. ","['', 'keep', 'letters', 'concise', 'factual', 'single', 'page', '']","['', 'keep', 'letters', 'concise', 'factual', 'single', 'page', '']",52,13,"[('•', 'JJ'), ('Keep', 'NNP'), ('letters', 'NNS'), ('concise', 'NN'), ('and', 'CC'), ('factual', 'JJ'), (',', ','), ('no', 'DT'), ('more', 'JJR'), ('than', 'IN'), ('a', 'DT'), ('single', 'JJ'), ('page', 'NN'), ('.', '.')]",0.0,28.599999999999998,9.6,3.8,0.0,7.1,0.0,0.0,14.299999999999999,1,2.2039445754429603,2.3513346877207573,0.0,5.347896782848375,3.0983866769659336,1.9493588689617927,0.0,7.1,0
623,Avoid flowery language. ,"['avoid', 'flowery', 'language', '']","['avoid', 'flowery', 'language', '']",21,4,"[('Avoid', 'NNP'), ('flowery', 'NN'), ('language', 'NN'), ('.', '.')]",0.0,0.0,0.0,4.8,0.0,25.0,0.0,0.0,0.0,0,1.838416287252544,1.5874010519681994,0.0,0.0,0.0,2.1908902300206643,0.0,25.0,0
624,• Give examples that support your skills and qualifications. ,"['', 'give', 'examples', 'support', 'skills', 'qualifications', '']","['', 'give', 'examples', 'support', 'skills', 'qualifications', '']",52,10,"[('•', 'RB'), ('Give', 'NNP'), ('examples', 'NNS'), ('that', 'WDT'), ('support', 'VBP'), ('your', 'PRP$'), ('skills', 'NNS'), ('and', 'CC'), ('qualifications', 'NNS'), ('.', '.')]",0.0,0.0,5.800000000000001,1.9,0.0,10.0,0.0,0.0,0.0,0,2.2039445754429603,2.154434690031884,0.0,0.0,2.4083189157584592,1.378404875209022,0.0,10.0,0
625,• Put yourself in the reader’s shoes. What can you write that will ,"['', 'put', 'reader', 'shoes', 'write', '']","['', 'put', 'reader', 'shoes', 'write', '']",54,15,"[('•', 'NN'), ('Put', 'VBD'), ('yourself', 'PRP'), ('in', 'IN'), ('the', 'DT'), ('reader', 'NN'), ('’', 'NNP'), ('s', 'NN'), ('shoes', 'NNS'), ('.', '.'), ('What', 'WP'), ('can', 'MD'), ('you', 'PRP'), ('write', 'VB'), ('that', 'DT'), ('will', 'MD')]",12.5,0.0,14.799999999999999,1.9,0.0,6.2,0.0,0.0,12.5,0,2.22064303492292,2.46621207433047,3.5355339059327378,0.0,3.8470768123342687,1.378404875209022,0.0,6.2,0
626,convince the reader that you are ready and able to do the job? ,"['convince', 'reader', 'ready', 'able', 'job', '']","['convince', 'reader', 'ready', 'able', 'job', '']",50,14,"[('convince', 'NN'), ('the', 'DT'), ('reader', 'NN'), ('that', 'IN'), ('you', 'PRP'), ('are', 'VBP'), ('ready', 'JJ'), ('and', 'CC'), ('able', 'JJ'), ('to', 'TO'), ('do', 'VB'), ('the', 'DT'), ('job', 'NN'), ('?', '.')]",7.1,14.299999999999999,16.0,2.0,0.0,0.0,0.0,0.0,14.299999999999999,0,2.1867241478865562,2.4101422641752297,2.6645825188948455,3.7815340802378072,4.0,1.4142135623730951,0.0,0.0,0
627,• Don’t overuse the pronoun “I”. ,"['', 'overuse', 'pronoun', '']","['', 'overuse', 'pronoun', '']",27,8,"[('•', 'JJ'), ('Don', 'NNP'), ('’', 'NNP'), ('t', 'NN'), ('overuse', 'IN'), ('the', 'DT'), ('pronoun', 'NN'), ('“', 'NN'), ('I', 'PRP'), ('”', 'VBP'), ('.', '.')]",0.0,9.1,7.3999999999999995,3.6999999999999997,0.0,18.2,0.0,0.0,9.1,0,1.933182044931763,2.0,0.0,3.0166206257996713,2.7202941017470885,1.9235384061671343,0.0,18.2,0
628,• Remember that this is a marketing tool. Use plenty of action ,"['', 'remember', 'marketing', 'tool', 'use', 'plenty', 'action', '']","['', 'remember', 'marketing', 'tool', 'use', 'plenty', 'action', '']",51,13,"[('•', 'JJ'), ('Remember', 'NNP'), ('that', 'IN'), ('this', 'DT'), ('is', 'VBZ'), ('a', 'DT'), ('marketing', 'NN'), ('tool', 'NN'), ('.', '.'), ('Use', 'NNP'), ('plenty', 'NN'), ('of', 'IN'), ('action', 'NN')]",0.0,7.7,9.8,2.0,0.0,15.4,0.0,0.0,15.4,0,2.19540189742749,2.3513346877207573,0.0,2.7748873851023217,3.1304951684997055,1.4142135623730951,0.0,15.4,0
629,words. ,"['words', '']","['words', '']",6,2,"[('words', 'NNS'), ('.', '.')]",0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0,1.4309690811052556,1.2599210498948732,0.0,0.0,0.0,4.08656334834051,0.0,0.0,0
630,• Have an OCS adviser provide feedback on your letter. ,"['', 'ocs', 'adviser', 'provide', 'feedback', 'letter', '']","['', 'ocs', 'adviser', 'provide', 'feedback', 'letter', '']",45,11,"[('•', 'NNS'), ('Have', 'VBP'), ('an', 'DT'), ('OCS', 'NNP'), ('adviser', 'NN'), ('provide', 'VBP'), ('feedback', 'NN'), ('on', 'IN'), ('your', 'PRP$'), ('letter', 'NN'), ('.', '.')]",0.0,0.0,6.7,2.1999999999999997,0.0,9.1,0.0,0.0,9.1,0,2.141127368338324,2.2239800905693152,0.0,0.0,2.588435821108957,1.4832396974191324,0.0,9.1,0
631,"• If converting to a .pdf, check that your formatting translates ","['', 'converting', 'pdf', 'check', 'formatting', 'translates', '']","['', 'converting', 'pdf', 'check', 'formatting', 'translates', '']",54,12,"[('•', 'NN'), ('If', 'IN'), ('converting', 'VBG'), ('to', 'TO'), ('a', 'DT'), ('.pdf', 'NN'), (',', ','), ('check', 'VB'), ('that', 'IN'), ('your', 'PRP$'), ('formatting', 'NN'), ('translates', 'NNS')]",16.7,0.0,7.3999999999999995,3.6999999999999997,0.0,0.0,0.0,0.0,8.3,0,2.22064303492292,2.2894284851066637,4.08656334834051,0.0,2.7202941017470885,1.9235384061671343,0.0,0.0,0
632,correctly. ,"['correctly', '']","['correctly', '']",10,2,"[('correctly', 'RB'), ('.', '.')]",0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.5848931924611136,1.2599210498948732,0.0,0.0,0.0,3.1622776601683795,0.0,0.0,0
633,• Reference skills or experiences from the job description and ,"['', 'reference', 'skills', 'experiences', 'job', 'description', '']","['', 'reference', 'skills', 'experiences', 'job', 'description', '']",53,11,"[('•', 'JJ'), ('Reference', 'NNP'), ('skills', 'NNS'), ('or', 'CC'), ('experiences', 'NNS'), ('from', 'IN'), ('the', 'DT'), ('job', 'NN'), ('description', 'NN'), ('and', 'CC')]",0.0,10.0,7.5,0.0,0.0,10.0,0.0,0.0,10.0,0,2.2123568222761167,2.2239800905693152,0.0,3.1622776601683795,2.7386127875258306,0.0,0.0,10.0,0
634,draw connections to your credentials. ,"['draw', 'connections', 'credentials', '']","['draw', 'connections', 'credentials', '']",33,6,"[('draw', 'JJ'), ('connections', 'NNS'), ('to', 'TO'), ('your', 'PRP$'), ('credentials', 'NNS'), ('.', '.')]",0.0,16.7,6.1,3.0,0.0,0.0,0.0,0.0,0.0,0,2.0123466170855586,1.8171205928321397,0.0,4.08656334834051,2.4698178070456938,1.7320508075688772,0.0,0.0,0
635,• Make sure your resume and cover letter are prepared with the ,"['', 'make', 'sure', 'resume', 'cover', 'letter', 'prepared', '']","['', 'make', 'sure', 'resume', 'cover', 'letter', 'prepared', '']",51,13,"[('•', 'NNS'), ('Make', 'VBP'), ('sure', 'JJ'), ('your', 'PRP$'), ('resume', 'NN'), ('and', 'CC'), ('cover', 'NN'), ('letter', 'NN'), ('are', 'VBP'), ('prepared', 'VBN'), ('with', 'IN'), ('the', 'DT')]",8.3,8.3,9.8,0.0,0.0,0.0,0.0,0.0,8.3,0,2.19540189742749,2.3513346877207573,2.8809720581775866,2.8809720581775866,3.1304951684997055,0.0,0.0,0.0,0
636,same font type and size. ,"['font', 'type', 'size', '']","['font', 'type', 'size', '']",20,6,"[('same', 'JJ'), ('font', 'NN'), ('type', 'NN'), ('and', 'CC'), ('size', 'NN'), ('.', '.')]",0.0,16.7,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1.8205642030260802,1.8171205928321397,0.0,4.08656334834051,3.1622776601683795,2.23606797749979,0.0,0.0,0
637,Sample Cover Letter ,"['', 'sample', 'cover', 'letter', '']","['', 'sample', 'cover', 'letter', '']",18,5,"[('Sample', 'NNP'), ('Cover', 'NNP'), ('Letter', 'NNP')]",0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,1.7826024579660034,1.7099759466766968,0.0,0.0,0.0,0.0,0.0,100.0,0
638,RESUMES  AND  COVER  LETTERS  ,"['resumes', 'cover', 'letters', '']","['resumes', 'cover', 'letters', '']",22,5,"[('RESUMES', 'NNP'), ('AND', 'NNP'), ('COVER', 'NNP'), ('LETTERS', 'NNP')]",0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,1.8556007362580844,1.7099759466766968,0.0,0.0,0.0,0.0,0.0,100.0,0
639,"September 1, 2021 ","['september', '1', '2021', '']","['september', '1', '2021', '']",15,4,"[('September', 'NNP'), ('1', 'CD'), (',', ','), ('2021', 'CD')]",0.0,0.0,0.0,6.7,50.0,25.0,0.0,0.0,0.0,0,1.7187719275874789,1.5874010519681994,0.0,0.0,0.0,2.588435821108957,50.0,25.0,0
640,2019 ,"['2019', '']","['2019', '']",4,2,"[('2019', 'CD')]",0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,1.3195079107728942,1.2599210498948732,0.0,0.0,0.0,0.0,100.0,0.0,0
641,Morgan Smith ,"['morgan', 'smith', '']","['morgan', 'smith', '']",11,3,"[('Morgan', 'NNP'), ('Smith', 'NNP')]",0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2,1.615394266202178,1.4422495703074083,0.0,0.0,0.0,0.0,0.0,100.0,0
